adapter_name,adapter_sku,adapter_brand,stroller_brand,stroller_models_named,car_seat_brands_named,car_seat_models_named,adapter_status,adapter_generation,adapter_revision,provider,catalog_product_id,babylist_url,amazon_url,other_retailer_url,exact_product_link,price,image_available,compatibility_rows_using_adapter,hard_coded_rule_source,inferred_from_title,duplicate_group,current_or_legacy,notes
Bombi Bēbee V3 Car Seat Adapter Straps,,Bombi,,,,,SOLD_SEPARATELY,V3,,manual_tmbc,cmr4c3kzu0004n624g5srwvcg,,,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2,https://bombigear.com/products/stroller-car-seat-adapter-straps-v2,,yes,21,,yes,,current,productType=car seat adapter; active=t
Britax B-Lively Double Stroller Infant Car Seat Adapter & Child Tray Kit,,Britax,,,,,DUAL_ADAPTER_SETUP,,,awin_anbbaby,cmqu9edxw00336bye3xahvjvm,,,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fbritax-b-lively-double-stroller-infant-car-seat-adapter-child-tray-kit%3Fvariant%3D33469744644182,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fbritax-b-lively-double-stroller-infant-car-seat-adapter-child-tray-kit%3Fvariant%3D33469744644182,89.99,yes,0,,yes,,current,productType=stroller adapter; active=t
"Bugaboo Bee Adapter for Turtle One / Maxi Cosi Car Seats, Black",,Bugaboo,,,,,SOLD_SEPARATELY,,,awin_anbbaby,cmqu9ems4003u6byetvvf9dan,,,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fbugaboo-bee-adapter-for-turtle-one-maxi-cosi-car-seats-black%3Fvariant%3D39349178368086,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fbugaboo-bee-adapter-for-turtle-one-maxi-cosi-car-seats-black%3Fvariant%3D39349178368086,59.95,yes,0,,yes,,current,productType=stroller adapter; active=t
Bugaboo - Butterfly 2 Car Seat Adapters,,Bugaboo,,,,,SOLD_SEPARATELY,,,shopify_macrobaby,cmqx4l3un00mr3a8u5z2200ro,,,https://www.macrobaby.com/products/bugaboo-butterfly-2-car-seat-adapters?_j=taylormadebabyco.com,https://www.macrobaby.com/products/bugaboo-butterfly-2-car-seat-adapters?_j=taylormadebabyco.com,69.95,yes,0,,yes,,current,productType=stroller adapter; active=t
Bugaboo Butterfly 2 Car Seat Adapters in Black,,Bugaboo,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqphmlpi01zrdqwr6n3gxeqm,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2514339&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbugaboo-butterfly-2-car-seat-adapters%2F74827%2F2514339&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2514339&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbugaboo-butterfly-2-car-seat-adapters%2F74827%2F2514339&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2514339&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbugaboo-butterfly-2-car-seat-adapters%2F74827%2F2514339&intsrc=CATF_8981,69.95,yes,1,,yes,,current,productType=stroller adapter; active=t
Bugaboo Butterfly 2 Tray Adapter in Black,,Bugaboo,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqphmnbz0209dqwr1upu4boe,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2514341&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbugaboo-butterfly-2-tray-adapter%2F74829%2F2514341&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2514341&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbugaboo-butterfly-2-tray-adapter%2F74829%2F2514341&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2514341&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbugaboo-butterfly-2-tray-adapter%2F74829%2F2514341&intsrc=CATF_8981,16.95,yes,0,,yes,,current,productType=stroller adapter; active=t
"Bugaboo Donkey Adapter For Select Maxi Cosi Car Seats and Turtle, Mono",,Bugaboo,,,,,SOLD_SEPARATELY,,,shopify_macrobaby,cmqx4l4dr00mx3a8uc66vl65t,,,https://www.macrobaby.com/products/bugaboo-donkey-adapter-for-select-maxi-cosi-car-seats-mono?_j=taylormadebabyco.com,https://www.macrobaby.com/products/bugaboo-donkey-adapter-for-select-maxi-cosi-car-seats-mono?_j=taylormadebabyco.com,79.95,yes,0,,yes,,current,productType=stroller adapter; active=t
Bugaboo Donkey Mono & Duo Car Seat Adapter (Maxi-Cosi / Nuna) - Donkey 3 / Donkey 5 Mono,,Bugaboo,,,,,SOLD_SEPARATELY,,,babylist_impact,cmr5bd3fd0000iulwjn7dltv3,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbugaboo-donkey-mono-and-duo-adapter-for-turtle-one-maxi-cosi-car-seats%2F21895%2F762793&partnerpropertyid=7490466,,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbugaboo-donkey-mono-and-duo-adapter-for-turtle-one-maxi-cosi-car-seats%2F21895%2F762793&partnerpropertyid=7490466,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbugaboo-donkey-mono-and-duo-adapter-for-turtle-one-maxi-cosi-car-seats%2F21895%2F762793&partnerpropertyid=7490466,79.95,yes,0,,yes,,current,productType=car seat adapter; active=t
Bugaboo - Donkey Twin Car Seat Adapter for Turtle/Nuna/Maxi-Cosi,,Bugaboo,,,,,SOLD_SEPARATELY,,,shopify_macrobaby,cmqx4l44a00mu3a8us5kq1zcs,,,https://www.macrobaby.com/products/bugaboo-donkey-adapter-for-select-maxi-cosi-car-seats-twin?_j=taylormadebabyco.com,https://www.macrobaby.com/products/bugaboo-donkey-adapter-for-select-maxi-cosi-car-seats-twin?_j=taylormadebabyco.com,99.95,yes,0,,yes,,current,productType=stroller adapter; active=t
Bugaboo Dragonfly Adapter for Stand in Black,,Bugaboo,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqphmu1y022cdqwri8hhxqpc,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1556456&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbugaboo-dragonfly-adapter-for-bugaboo-stand%2F39934%2F1556456&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1556456&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbugaboo-dragonfly-adapter-for-bugaboo-stand%2F39934%2F1556456&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1556456&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbugaboo-dragonfly-adapter-for-bugaboo-stand%2F39934%2F1556456&intsrc=CATF_8981,39.95,yes,0,,yes,,current,productType=stroller adapter; active=t
Bugaboo - Dragonfly Car Seat Adapter for Maxi Cosi/Cybex/Nuna,,Bugaboo,,,,,SOLD_SEPARATELY,,,shopify_macrobaby,cmqx4l4n500n03a8u5ip6xbv8,,,https://www.macrobaby.com/products/bugaboo-dragonfly-car-seat-adapter-for-maxi-cosi-cybex-nuna?_j=taylormadebabyco.com,https://www.macrobaby.com/products/bugaboo-dragonfly-car-seat-adapter-for-maxi-cosi-cybex-nuna?_j=taylormadebabyco.com,69.95,yes,5,,yes,,current,productType=stroller adapter; active=t
Bugaboo Dragonfly / Dragonfly Plus Car Seat Adapters,,Bugaboo,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqphmv44022odqwruvedrmyc,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbugaboo-dragonfly-car-seat-adapters%2F39932%2F1556451&partnerpropertyid=7490466,,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbugaboo-dragonfly-car-seat-adapters%2F39932%2F1556451&partnerpropertyid=7490466,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbugaboo-dragonfly-car-seat-adapters%2F39932%2F1556451&partnerpropertyid=7490466,69.95,yes,0,,yes,,current,productType=car seat adapter; active=t
Bugaboo Kangaroo Upper Newborn Adapter,,Bugaboo,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqphn6dz0266dqwrep9xl74m,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2116007&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbugaboo-kangaroo-upper-newborn-adapter%2F56786%2F2116007&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2116007&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbugaboo-kangaroo-upper-newborn-adapter%2F56786%2F2116007&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2116007&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbugaboo-kangaroo-upper-newborn-adapter%2F56786%2F2116007&intsrc=CATF_8981,39,yes,0,,yes,,current,productType=stroller adapter; active=t
BUMBLERIDE Era Car Seat Adapter - Maxi Cosi / Cybex / Nuna / Clek,,Bumbleride,,,,,SOLD_SEPARATELY,,,awin_anbbaby,cmqu9e1qx00296byeyj8mkby2,,,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fbumbleride-era-car-seat-adapter-maxi-cosi-cybex-nuna-clek%3Fvariant%3D32372733050966,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fbumbleride-era-car-seat-adapter-maxi-cosi-cybex-nuna-clek%3Fvariant%3D32372733050966,45,yes,0,,yes,DUP,current,productType=stroller adapter; active=t
Bumbleride Era Car Seat Adapter (Maxi-Cosi / Cybex / Nuna / Clek),,Bumbleride,,,,,SOLD_SEPARATELY,,,manual_tmbc,cmr2gpdem0009dm5jhmt4dkj8,,,https://bumbleride.com/products/era-car-seat-adapter-maxi-cosi-cybex-nuna-clek,https://bumbleride.com/products/era-car-seat-adapter-maxi-cosi-cybex-nuna-clek,,no,0,,yes,DUP,current,productType=car seat adapter; active=t
Bumbleride Era Car Seat Adapter Maxi Cosi/Cybex/Nuna/Clek,,Bumbleride,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqphnbgw027rdqwrna1lc2bb,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2719370&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbumbleride-era-car-seat-adapter-maxi-cosi-cybex-nuna-clek%2F77689%2F2719370&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2719370&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbumbleride-era-car-seat-adapter-maxi-cosi-cybex-nuna-clek%2F77689%2F2719370&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2719370&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbumbleride-era-car-seat-adapter-maxi-cosi-cybex-nuna-clek%2F77689%2F2719370&intsrc=CATF_8981,65,yes,0,,yes,DUP,current,productType=infant car seat adapter; active=t
Bumbleride Indie/Speed Adapter,,Bumbleride,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqphngnk029cdqwrrldofntt,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2719378&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbumbleride-indie-speed-adapter-maxi-cosi-nuna-cybex-clek%2F77691%2F2719378&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2719378&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbumbleride-indie-speed-adapter-maxi-cosi-nuna-cybex-clek%2F77691%2F2719378&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2719378&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbumbleride-indie-speed-adapter-maxi-cosi-nuna-cybex-clek%2F77691%2F2719378&intsrc=CATF_8981,65,yes,0,,yes,,current,productType=stroller adapter; active=t
BUMBLERIDE Indie / Speed Adapter - Maxi Cosi / Nuna / Cybex / Clek,,Bumbleride,,,,,SOLD_SEPARATELY,,,awin_anbbaby,cmqu9e22y002c6byesw2ihb6i,,,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fbumbleride-indie-speed-adapter-maxi-cosi-nuna-cybex-clek%3Fvariant%3D32471624581206,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fbumbleride-indie-speed-adapter-maxi-cosi-nuna-cybex-clek%3Fvariant%3D32471624581206,49,yes,0,,yes,,current,productType=stroller adapter; active=t
BUMBLERIDE Indie Twin Adapter SET – Maxi Cosi / Cybex / Nuna / Clek,,Bumbleride,,,,,SOLD_SEPARATELY,,,awin_anbbaby,cmqu9e2ox002i6byecvzy7aq6,,,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fbumbleride-indie-twin-adapter-set-maxi-cosi-cybex-nuna-clek%3Fvariant%3D32471827382358,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fbumbleride-indie-twin-adapter-set-maxi-cosi-cybex-nuna-clek%3Fvariant%3D32471827382358,89,yes,0,,yes,,current,productType=stroller adapter; active=t
BUMBLERIDE Indie Twin Adapter Single – Maxi Cosi / Cybex / Clek / Nuna,,Bumbleride,,,,,SOLD_SEPARATELY,,,awin_anbbaby,cmqu9e2es002f6bye6juh9sk6,,,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Findie-twin-adapter-single-maxi-cosi-cybex-clek-nuna%3Fvariant%3D32471710302294,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Findie-twin-adapter-single-maxi-cosi-cybex-clek-nuna%3Fvariant%3D32471710302294,49,yes,0,,yes,,current,productType=stroller adapter; active=t
Bumbleride Indie Twin Car Seat Adapter (Maxi-Cosi / Cybex / Nuna / Clek),,Bumbleride,,,,,SOLD_SEPARATELY,,,manual_tmbc,cmr2gpdjh000cdm5j11bh1j9r,,https://www.amazon.com/dp/B0DJ3F2N2W?tag=taylormadebab-20,https://www.amazon.com/dp/B0DJ3F2N2W?tag=taylormadebab-20,https://www.amazon.com/dp/B0DJ3F2N2W?tag=taylormadebab-20,,no,0,,yes,,current,productType=car seat adapter; active=t
"Bumbleride Indie Twin Car Seat Adapter, Set",,Bumbleride,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqphne97028ldqwrthlwd97h,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2230680&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbumbleride-indie-twin-car-seat-adapter-set%2F65697%2F2230680&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2230680&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbumbleride-indie-twin-car-seat-adapter-set%2F65697%2F2230680&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2230680&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbumbleride-indie-twin-car-seat-adapter-set%2F65697%2F2230680&intsrc=CATF_8981,110,yes,0,,yes,,current,productType=infant car seat adapter; active=t
"Bumbleride Indie Twin Car Seat Adapter, Single",,Bumbleride,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqphneis028odqwrnrc6rxqo,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2230678&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbumbleride-indie-twin-car-seat-adapter-single%2F65696%2F2230678&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2230678&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbumbleride-indie-twin-car-seat-adapter-single%2F65696%2F2230678&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2230678&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbumbleride-indie-twin-car-seat-adapter-single%2F65696%2F2230678&intsrc=CATF_8981,65,yes,0,,yes,,current,productType=infant car seat adapter; active=t
Bumbleride Single Car Seat Adapter - Peg Perego,,Bumbleride,,,,,SOLD_SEPARATELY,,,awin_anbbaby,cmqu9ee7x00366byesb0hgpfh,,,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fbumbleride-single-car-seat-adapter-peg-perego%3Fvariant%3D33497797296214,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fbumbleride-single-car-seat-adapter-peg-perego%3Fvariant%3D33497797296214,49,yes,0,,yes,,current,productType=stroller adapter; active=t
BUMBLERIDE Single Stroller Car Seat Adapter - Graco / Chicco,,Bumbleride,,,,,SOLD_SEPARATELY,,,awin_anbbaby,cmqu9d7fa000l6byeirp8r0h5,,,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fsingle-car-seat-adapter-graco-chicco%3Fvariant%3D16412288811108,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fsingle-car-seat-adapter-graco-chicco%3Fvariant%3D16412288811108,65,yes,0,,yes,,current,productType=stroller adapter; active=t
Bumbleride Single Stroller Car Seat Adapter (Graco / Chicco) - Era / Indie / Speed,,Bumbleride,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqphnhg2029ldqwr3edq6hji,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbumbleride-single-stroller-car-seat-adapter%2F37555%2F1398655&partnerpropertyid=7490466,,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbumbleride-single-stroller-car-seat-adapter%2F37555%2F1398655&partnerpropertyid=7490466,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbumbleride-single-stroller-car-seat-adapter%2F37555%2F1398655&partnerpropertyid=7490466,65,yes,0,,yes,,current,productType=car seat adapter; active=t
"""Chicco Corso Flex Infant Car Seat Adapter/Basket in Black Size 17.8"""" x 16.8"""" x 10.5"""" | 100% Polyester""",,Chicco,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqphrmjk03kcdqwro8a8kkfz,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1883190&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fchicco-corso-flex-infant-car-seat-adapter-basket%2F47009%2F1883190&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1883190&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fchicco-corso-flex-infant-car-seat-adapter-basket%2F47009%2F1883190&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1883190&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fchicco-corso-flex-infant-car-seat-adapter-basket%2F47009%2F1883190&intsrc=CATF_8981,64.99,yes,0,,yes,,current,productType=infant car seat adapter; active=t
Clek Liing / Liingo Car Seat Adapter for UPPAbaby Vista & Cruz - Black,,Clek,,,,,SOLD_SEPARATELY,,,awin_anbbaby,cmqu9ep9m00466byeweto80k8,,,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fclek-liing-liingo-car-seat-adapter-for-uppababy-vista-cruz%3Fvariant%3D39384441520214,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fclek-liing-liingo-car-seat-adapter-for-uppababy-vista-cruz%3Fvariant%3D39384441520214,39.99,yes,0,,yes,,current,productType=stroller adapter; active=t
Cybex Adapter CS Eezy S Line,,Cybex,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqphu4pt04cidqwr8om9j52k,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=283295&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-adapter-cs-eezy-s-line%2F15476%2F283295&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=283295&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-adapter-cs-eezy-s-line%2F15476%2F283295&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=283295&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-adapter-cs-eezy-s-line%2F15476%2F283295&intsrc=CATF_8981,49.95,yes,0,,yes,,current,productType=stroller adapter; active=t
Cybex Avi Jogging Stroller Car Seat Adapter,,Cybex,,,,,SOLD_SEPARATELY,,,awin_anbbaby,cmqu9f3tj004c6byemoodn39n,,,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fcybex-avi-jogging-stroller-car-seat-adapter%3Fvariant%3D39495029817430,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fcybex-avi-jogging-stroller-car-seat-adapter%3Fvariant%3D39495029817430,49.95,yes,0,,yes,,current,productType=stroller adapter; active=t
"Cybex Gazelle S Car Seat Adapter for Graco, Chicco, and Peg Perego",,Cybex,,,,,SOLD_SEPARATELY,,,awin_anbbaby,cmqu9e78p002l6byeychygg4t,,,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fcybex-gazelle-s-graco-chicco-peg-perego-adapter%3Fvariant%3D33374978408534,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fcybex-gazelle-s-graco-chicco-peg-perego-adapter%3Fvariant%3D33374978408534,79.95,yes,0,,yes,,current,productType=stroller adapter; active=t
Cybex Gazelle S Infant Car Seat Adapter (Graco / Chicco / Peg Perego),,Cybex,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqphuquo04jfdqwr87j3s6ev,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-gazelle-s-infant-car-seat-adapter%2F26553%2F851066&partnerpropertyid=7490466,,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-gazelle-s-infant-car-seat-adapter%2F26553%2F851066&partnerpropertyid=7490466,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-gazelle-s-infant-car-seat-adapter%2F26553%2F851066&partnerpropertyid=7490466,79.95,yes,0,,yes,,current,productType=car seat adapter; active=t
Cybex Gazelle S Infant Car Seat Adapter in Britax,,Cybex,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqphur3x04jidqwrpdmmy7xx,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1262649&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-gazelle-s-infant-car-seat-adapter%2F26553%2F1262649&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1262649&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-gazelle-s-infant-car-seat-adapter%2F26553%2F1262649&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1262649&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-gazelle-s-infant-car-seat-adapter%2F26553%2F1262649&intsrc=CATF_8981,79.95,yes,6,,yes,,current,productType=infant car seat adapter; active=t
Cybex Gazelle S Infant Car Seat Adapter in Cybex/Maxi Cosi/Nuna Cybex/Maxi Cosi/Nuna/Clek,,Cybex,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqphurdj04jldqwrs6jnmfep,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1262650&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-gazelle-s-infant-car-seat-adapter%2F26553%2F1262650&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1262650&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-gazelle-s-infant-car-seat-adapter%2F26553%2F1262650&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1262650&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-gazelle-s-infant-car-seat-adapter%2F26553%2F1262650&intsrc=CATF_8981,79.95,yes,10,,yes,,current,productType=infant car seat adapter; active=t
Cybex - Gold Gazelle S Stroller Car Seat Adapter for Graco/Chicco/Peg Perego,,Cybex,,,,,SOLD_SEPARATELY,,,shopify_macrobaby,cmqx4jyi0009x3a8u3pz8n601,,,https://www.macrobaby.com/products/cybex-gold-gazelle-s-stroller-car-seat-adapter-for-graco-chicco-peg-perego?_j=taylormadebabyco.com,https://www.macrobaby.com/products/cybex-gold-gazelle-s-stroller-car-seat-adapter-for-graco-chicco-peg-perego?_j=taylormadebabyco.com,79.95,yes,0,,yes,,current,productType=stroller adapter; active=t
Cybex LEMO 2 Adapter Set in Light Grey,,Cybex,,,,,SOLD_SEPARATELY,,,babylist_impact,cmqphuwe804l6dqwr29cx3mob,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1511420&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-lemo-2-adapter-set%2F38584%2F1511420&intsrc=CATF_8981,,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1511420&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-lemo-2-adapter-set%2F38584%2F1511420&intsrc=CATF_8981,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1511420&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-lemo-2-adapter-set%2F38584%2F1511420&intsrc=CATF_8981,49.95,yes,0,,yes,,current,productType=stroller adapter; active=t
