id,provider,brand,title,canonicalBrand,canonicalName,tmbcCategory,productType,review_status,needs_review,active_in_feed,retailer,itemGroupId,price,productUrl
cmqpiv0ad0fwidqwrmq0z66kh,babylist_impact,Nuna,Nuna x BMW TRVL lx Stroller in Mica,Nuna,Nuna x BMW TRVL lx Stroller in Mica,Strollers,travel stroller,REVIEWED,f,t,Babylist,63551,600,https://www.babylist.com/gp/nuna-nuna-x-bmw-trvl-lx-stroller/63551/2210169
cmr4a8nkj0000g0jdydxmuttk,shopify_macrobaby,Orbit Baby,Orbit Baby G5 Stroller,Orbit Baby,G5,Strollers,full-size stroller,REVIEWED,f,t,MacroBaby,,1200,https://www.macrobaby.com/products/g5-stroller?_pos=5&_psq=orbit+baby+g&_psid=39ccf00bd&_ss=e&_v=1.0&_j=taylormadebabyco.com
cmqx4kyhn00l33a8utc8fi05j,shopify_macrobaby,Orbit Baby,"Orbit Baby M+ Compact Stroller, Black/Black",Orbit Baby,M+,Strollers,travel stroller,REVIEWED,f,t,MacroBaby,7585715650619,699.99,https://www.macrobaby.com/products/orbit-baby-g5-four-seasons-stroller-cover-black?_j=taylormadebabyco.com
cmqsnayfy00qurfr6uqq6le1g,impact_goodbuygear,Orbit Baby,"Orbit Baby M Plus+ Stroller, 2025, Black, Gold",Orbit Baby,M Plus+,Strollers,travel stroller,REVIEWED,f,t,GoodBuyGear,,443.99,
cmqsnaj9000m3rfr68n26tpui,impact_goodbuygear,Orbit Baby,"Orbit Baby M Plus+ Stroller, 2025, Black Luxe, Blush Mod Mosaic",Orbit Baby,M Plus+,Strollers,travel stroller,REVIEWED,f,t,GoodBuyGear,,450.99,
cmqsn8k7j0009rfr6idxasxoo,impact_goodbuygear,Orbit Baby,"Orbit Baby M Plus+ Stroller, 2025, Black Luxe, Surf Spray",Orbit Baby,M Plus+,Strollers,travel stroller,REVIEWED,f,t,GoodBuyGear,,570.94,
cmqsnem5x01v9rfr6bcwm75iq,impact_goodbuygear,Orbit Baby,"Orbit Baby M Plus+ Stroller, Black, 2025, Black Luxe",Orbit Baby,M Plus+,Strollers,travel stroller,REVIEWED,f,t,GoodBuyGear,,570.94,
cmqsngxe702kfrfr6eqkn0b7g,impact_goodbuygear,Orbit Baby,"Orbit Baby M Plus+ Stroller, Black, 2025, Black Luxe",Orbit Baby,M Plus+,Strollers,travel stroller,REVIEWED,f,t,GoodBuyGear,,570.94,
cmqsnhbfw02orrfr6n8lu9090,impact_goodbuygear,Orbit Baby,"Orbit Baby M Plus+ Stroller, Black, 2025, Gold",Orbit Baby,M Plus+,Strollers,travel stroller,REVIEWED,f,t,GoodBuyGear,,570.94,
cmrhaf10d0000dqkh9xsw925c,manual_tmbc,Orbit Baby,Orbit Baby M+ Stroller,Orbit Baby,M+,Strollers,travel stroller,REVIEWED,f,t,GoodBuy Gear,,570.94,
cmr6sh6ne00934ubxg0wvnct7,impact_goodbuygear,Orbit Baby,"Orbit Baby X5 Jogging Stroller, Black, 2025",Orbit Baby,X5,Strollers,jogging stroller,REVIEWED,f,t,GoodBuyGear,,475,
cmr03hxi90000y6k2v63h9ozm,shopify_macrobaby,Peg Perego,Peg-Perego - City Loop Full-Size Reversible Stroller,,,Strollers,compact stroller,REVIEWED,f,t,MacroBaby,,,
cmqx4jqzb007l3a8ufvo81xyy,shopify_macrobaby,Peg Perego,Peg Perego Vivace Stroller - Astral (Beige),Peg Perego,Vivace,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,MacroBaby,7472493461563,639.99,https://www.macrobaby.com/products/peg-perego-vivace-stroller-astral-beige?_j=taylormadebabyco.com
cmqx4l0cv00lo3a8udxmtxrzt,shopify_macrobaby,Peg Perego,"Peg Perego - Volo, Ultra Lightweight Carry On Compliant Travel Stroller, Blue Shine (Blue & Copper)",Peg Perego,Volo,Strollers,travel stroller,AUTO_CATEGORIZED,f,t,MacroBaby,7619109814331,279.99,https://www.macrobaby.com/products/peg-perego-volo-ultra-lightweight-carry-on-compliant-travel-stroller-blue-shine-blue-copper?_j=taylormadebabyco.com
cmqx4l0m400lr3a8ub3qjdhw2,shopify_macrobaby,Peg Perego,"Peg Perego Volo Ultra Lightweight Carry On Compliant Travel Stroller, True Black",Peg Perego,Volo Ultra Carry On Compliant Travel,Strollers,travel stroller,REVIEWED,f,t,MacroBaby,7619109847099,279.99,https://www.macrobaby.com/products/peg-perego-volo-ultra-lightweight-carry-on-compliant-travel-stroller-true-black-black?_j=taylormadebabyco.com
cmqzu9mqk000i13vr3za3zzyh,shopify_macrobaby,Peg Perego,"Peg-Perego Ypsi Single to Double Stroller, True Black",Peg Perego,Ypsi,Strollers,single-to-double stroller,AUTO_CATEGORIZED,f,t,MacroBaby,7488912523323,719.99,https://www.macrobaby.com/products/peg-perego-ypsi-new-single-to-double-stroller-true-black-black?_j=taylormadebabyco.com
cmqsn8osl001orfr63y1frmsh,impact_goodbuygear,Phil & Teds,"Phil & Teds Dash Inline Stroller, 2017, Grey Mari",Phil & Teds,Dash Inline,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,312.26,
cmqx4kfnt00f93a8uibiq8jb6,shopify_macrobaby,Radio Flyer,"Radio Flyer - Voya XT Baby Stroller Wagon, Gray",Radio Flyer,Voya XT Baby,Strollers,wagon,AUTO_CATEGORIZED,f,t,MacroBaby,7513026035771,599.99,https://www.macrobaby.com/products/radio-flyer-voya-xt-baby-stroller-wagon-gray?_j=taylormadebabyco.com
cmqpiyd440gyfdqwr2rdw12fv,babylist_impact,Romer,Romer Tura Stroller in Pearl,Romer,Romer Tura Stroller in Pearl,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,Babylist,68661,949.99,https://www.babylist.com/gp/romer-tura-stroller/68661/2262736
cmqx4koil00i03a8uftvb460g,shopify_macrobaby,Safety 1st,"Safety 1St - Disney Baby Character Umbrella Stroller, Eye-catching, Hide & Seek Mickey",Safety 1st,Disney Baby Character Umbrella,Strollers,umbrella stroller,AUTO_CATEGORIZED,f,t,MacroBaby,7278091927611,49.99,https://www.macrobaby.com/products/safety-1st-disney-baby-character-umbrella-stroller-eye-catching-hide-seek-mickey?_j=taylormadebabyco.com
cmqpiyf7y0gz3dqwrgvw7iuvq,babylist_impact,Safety 1st,Safety 1st Easy-Fold Compact Stroller in Dorsal,Safety 1st,Safety 1st Easy-Fold Compact Stroller in Dorsal,Strollers,travel stroller,AUTO_CATEGORIZED,f,t,Babylist,64778,149.99,https://www.babylist.com/gp/safety-1st-easy-fold-compact-stroller/64778/2214402
cmqsnbeia00vlrfr64p6pdw3q,impact_goodbuygear,Safety 1st,"Safety 1st Step Lite Compact Stroller, 2024, Greyhound",Safety 1st,Step Lite,Strollers,travel stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,55.95,
cmqpiyjx30h0ldqwrtao8r26n,babylist_impact,Safety 1st,Safety 1st Summit Quad Wagon Stroller in Navy Ink,Safety 1st,Safety 1st Summit Quad Wagon Stroller in Navy Ink,Strollers,wagon,AUTO_CATEGORIZED,f,t,Babylist,58023,349.99,https://www.babylist.com/gp/safety-1st-summit-quad-wagon-stroller/58023/2177935
cmqsng4r602burfr6e0ye4bss,impact_goodbuygear,Safety 1st,"Safety 1st Summit Sprint Quad Wagon Stroller, Olive Haze",Safety 1st,Summit Sprint Quad Wagon,Strollers,wagon,AUTO_CATEGORIZED,f,t,GoodBuyGear,,121.83,
cmqsnds5701m0rfr6zu7uslbu,impact_goodbuygear,Safety 1st,"Safety 1st Summit Wagon Stroller, 2023, Wave Runner",Safety 1st,Summit Wagon,Strollers,wagon,AUTO_CATEGORIZED,f,t,GoodBuyGear,,164.99,
cmqx4ka3m00di3a8uug1dw80o,shopify_macrobaby,Silver Cross,"Silver Cross - Breez Compact Stroller, Onyx",Silver Cross,Breez,Strollers,compact stroller,AUTO_CATEGORIZED,f,t,MacroBaby,7522792833083,849.99,https://www.macrobaby.com/products/silver-cross-breez-compact-stroller-onyx?_j=taylormadebabyco.com
cmqpiyxaf0h4udqwrf99o3l88,babylist_impact,Silver Cross,Silver Cross Clic Compact Stroller in Latte,Silver Cross,Silver Cross Clic Compact Stroller in Latte,Strollers,travel stroller,AUTO_CATEGORIZED,f,t,Babylist,74323,399.99,https://www.babylist.com/gp/silver-cross-clic-compact-stroller/74323/2491093
cmr6sfyqr005o4ubxaj1psgse,impact_goodbuygear,Silver Cross,"Silver Cross Clic Super Compact Lightweight Stroller, 2025, Latte",Silver Cross,Clic Super,Strollers,travel stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,337.99,
cmqsn8jxy0006rfr6yuwo9nan,impact_goodbuygear,Silver Cross,"Silver Cross Coast Stroller, Flint",Silver Cross,Coast,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,486.44,
cmqx4l1qc00m33a8ubl89owlv,shopify_macrobaby,Silver Cross,"Silver Cross Cove 2 Full-Size All-Terrain Stroller, Pewter",Silver Cross,Cove 2,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,MacroBaby,7659500568635,999.99,https://www.macrobaby.com/products/silver-cross-cove-2-full-size-all-terrain-stroller-pewter?_j=taylormadebabyco.com
cmr6sfxmo005l4ubxj4anpipo,impact_goodbuygear,Silver Cross,"Silver Cross Jet 5 Super Compact Stroller, 2024, Sage",Silver Cross,Jet 5 Super,Strollers,travel stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,329.99,
cmqpiyzfr0h5idqwr7f4myapi,babylist_impact,Silver Cross,Silver Cross Jet Double Stroller,Silver Cross,Silver Cross Jet Double Stroller,Strollers,double stroller,AUTO_CATEGORIZED,f,t,Babylist,56937,799.99,https://www.babylist.com/gp/silver-cross-jet-double-stroller/56937/2134387
cmqpiyzp80h5ldqwrrnx26hmt,babylist_impact,Silver Cross,Silver Cross Jet Double Stroller and Accessory Bundle in Black,Silver Cross,Silver Cross Jet Double Stroller and Accessory Bundle in Black,Strollers,double stroller,AUTO_CATEGORIZED,f,t,Babylist,76467,1109.99,https://www.babylist.com/gp/silver-cross-jet-double-stroller-and-accessory-bundle/76467/2653687
cmqx4kamn00do3a8u0knxz3d3,shopify_macrobaby,Silver Cross,"Silver Cross - Nia Compact Travel Stroller, Conifer",Silver Cross,Nia Travel,Strollers,travel stroller,AUTO_CATEGORIZED,f,t,MacroBaby,7522776842299,549.99,https://www.macrobaby.com/products/silver-cross-nia-compact-travel-stroller-conifer?_j=taylormadebabyco.com
cmqpiz07t0h5rdqwr99jsutk2,babylist_impact,Silver Cross,Silver Cross Reef 2 Stroller in Espresso,Silver Cross,Silver Cross Reef 2 Stroller in Espresso,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,Babylist,25564,1299.99,https://www.babylist.com/gp/silver-cross-reef-2-stroller/25564/2544371
cmr6sfvsh005f4ubxglotjiur,impact_goodbuygear,Silver Cross,"Silver Cross Stroller Phone Holder, Black",Silver Cross,"",Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,29.99,
cmqpiz1rm0h69dqwregxo1kdq,babylist_impact,Silver Cross,Silver Cross Wave 3 Single to Double Stroller in Caramel,Silver Cross,Silver Cross Wave 3 Single to Double Stroller in Caramel,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,24664,1699.99,https://www.babylist.com/gp/silver-cross-wave-3-single-to-double-stroller/24664/2049267
cmr6scl7u000r4ubx5uvzrkmz,impact_goodbuygear,Silver Cross,"Silver Cross Wave 3 Stroller, 2025, Caramel",Silver Cross,Wave 3,Strollers,single-to-double stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,907.99,
cmqzu89ps000313vr2xtqks2p,shopify_macrobaby,Silver Cross,"Silver Cross - Wave Single-to-Double Stroller, Onyx",Silver Cross,Wave,Strollers,single-to-double stroller,REVIEWED,f,t,MacroBaby,7156211580987,1119.99,https://www.macrobaby.com/products/silver-cross-wave-baby-stroller-single-to-double-stroller-onyx?_j=taylormadebabyco.com
cmqsnblyn00xxrfr6nzbtjyjx,impact_goodbuygear,Silver Cross,"Silver Cross Wave Stroller, 2023, Lunar",Silver Cross,Wave,Strollers,single-to-double stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,690.99,
cmqsnh1fl02lorfr6zrue8nih,impact_goodbuygear,Stokke,"Stokke Xplory Stroller, 2018, Ruby Red",Stokke,Xplory,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,399.99,
cmrh4hd9c0009106c0brt6hdc,manual_tmbc,Stokke,Stokke YOYO 3 Stroller,,,Strollers,travel stroller,REVIEWED,f,t,Babylist,,499,
cmqsnf8v80229rfr6nah99mw5,impact_goodbuygear,Strolee,"Strolee Destination Stroller, 2025, Fawn",Strolee,Destination,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,147.99,
cmqsndvoe01n3rfr6rre0hylt,impact_goodbuygear,Strolee,"Strolee Double LITE Stroller, 2025, Blue",Strolee,Double LITE,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,339.99,
cmqsneipo01u6rfr6s2gv2br4,impact_goodbuygear,Strolee,"Strolee LinQ V2 Compact Stroller, 2025, Blue",Strolee,LinQ V2,Strollers,travel stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,137.99,
cmqsnecs701scrfr6dfmrudo7,impact_goodbuygear,Strolee,"Strolee LinQ V3 Compact Stroller, 2025, Sage",Strolee,LinQ V3,Strollers,travel stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,171.99,
cmqsnbqrn00zfrfr6h84bbchy,impact_goodbuygear,Strolee,"Strolee V2 Double Stroller, 2025, Fawn",Strolee,V2 Double,Strollers,double stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,389.99,
cmqx4kuqm00jx3a8uib60e7yr,shopify_macrobaby,TernX,"Ternx - Carry On Luggage Stroller, Black& Grey",TernX,Carry On Luggage,Strollers,travel stroller,REVIEWED,f,t,MacroBaby,7469630554171,699,https://www.macrobaby.com/products/ternx-carry-on-luggage-stroller-black-grey?_j=taylormadebabyco.com
cmqu6xbe3007xqut1b5d56zog,awin_anbbaby,The Puppet Company,"The Puppet Company Animal Capes, Donkey",The Puppet Company,"The Puppet Company Animal Capes, Donkey",Strollers,single-to-double stroller,AUTO_CATEGORIZED,f,t,ANB Baby,,11.99,
cmrm8b1yc0003uapdcn0dftt6,manual_tmbc,Thule,Thule Shine,Thule,Shine,Strollers,compact stroller,REVIEWED,f,t,Amazon,,,
cmqsn8r6w002frfr6yh99gbnr,impact_goodbuygear,Thule,"Thule Shine Stroller, Aluminum, 2023, Grey Melange",Thule,Shine,Strollers,compact stroller,REVIEWED,f,t,GoodBuyGear,,260.29,
cmqpj4tq90izrdqwric1k9sjd,babylist_impact,Thule,"""Thule Spring 2 Stroller in Black Size 19.5"""" x 17.7"""" x 15.3""""""",Thule,"""Thule Spring 2 Stroller in Black Size 19.5"""" x 17.7"""" x 15.3""""""",Strollers,jogging stroller,AUTO_CATEGORIZED,f,t,Babylist,79496,499.95,https://www.babylist.com/gp/thule-spring-2-stroller/79496/2846998
cmqsn9ebm009crfr6oa0lcxtw,impact_goodbuygear,Thule,"Thule Spring Stroller, 2022, Alu Sh Grey, Aluminum",Thule,Spring,Strollers,full-size stroller,REVIEWED,f,t,GoodBuyGear,,255.54,
cmrm8b1on0000uapda5ou0gzj,manual_tmbc,Thule,Thule Urban Glide 3 Double,Thule,Urban Glide 3 Double,Strollers,double stroller,REVIEWED,f,t,Babylist,,,
cmqsn9kq100bcrfr6ecsjumsv,impact_goodbuygear,Thule,"Thule Urban Glide 3 Double Stroller, Black, 2024, Click In Buckle",Thule,Urban Glide 3 Double,Strollers,double jogging stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,907.24,
cmqpj4vsr0j0fdqwr4y68gsmp,babylist_impact,Thule,"""Thule Urban Glide 3 in Black Size 34.6"""" x 22.8"""" x 12.2""""""",Thule,"""Thule Urban Glide 3 in Black Size 34.6"""" x 22.8"""" x 12.2""""""",Strollers,jogging stroller,AUTO_CATEGORIZED,f,t,Babylist,47016,799.95,https://www.babylist.com/gp/thule-urban-glide-3/47016/2687774
cmqpj4y4d0j16dqwr4a3udt8r,babylist_impact,Thule,"""Thule Urban Glide 4-wheel in Black Size 34.6"""" x 22.8"""" x 11""""""",Thule,"""Thule Urban Glide 4-wheel in Black Size 34.6"""" x 22.8"""" x 11""""""",Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,Babylist,47018,598.95,https://www.babylist.com/gp/thule-urban-glide-4-wheel-1764794124/47018/1883230
cmr6se84m002o4ubxk9q00ri7,impact_goodbuygear,Unknown,"Unknown Stroller, Black",Unknown,"",Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,67.99,
cmqsnffpb0246rfr6oa8jtk7i,impact_goodbuygear,UPPAbaby,"UPPAbaby CRUZ Stroller, 2019, Emmett (Green Melange)",UPPAbaby,CRUZ,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,289.99,
cmqsnehe201trrfr6czqdn10n,impact_goodbuygear,UPPAbaby,"UPPAbaby CRUZ V2 Stroller, 2020, Noa (Navy)",UPPAbaby,CRUZ V2,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,631.74,
cmqpj8v3m0ka0dqwr7hddnmni,babylist_impact,UPPAbaby,UPPAbaby Cruz V3 Stroller & Bassinet V3 Bundle in Ada,UPPAbaby,UPPAbaby Cruz V3 Stroller & Bassinet V3 Bundle in Ada,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,Babylist,80480,1179.98,https://www.babylist.com/gp/uppababy-cruz-v3-stroller-bassinet-v3-bundle/80480/3133829
cmqpj8ryy0k90dqwrphmrj0pe,babylist_impact,UPPAbaby,UPPAbaby Cruz V3 Stroller in Ada,UPPAbaby,UPPAbaby Cruz V3 Stroller in Ada,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,Babylist,74891,899.99,https://www.babylist.com/gp/uppababy-cruz-v3-stroller/74891/2848480
cmrdwvamt000a7tmar3y91u6t,manual_tmbc,UPPAbaby,UPPAbaby Kona,UPPAbaby,,Strollers,compact stroller,REVIEWED,f,t,Shop,,,
cmr5bd3y40009iulwqbap9kn6,babylist_impact,UPPAbaby,UPPAbaby Minu Duo Stroller,UPPAbaby,Minu Duo,Strollers,double stroller,REVIEWED,f,t,Babylist,,749.99,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fuppababy-minu-duo-stroller%2F69531%2F3240242&partnerpropertyid=7490466
cmqpib9gl09qcdqwrrwo8oi38,babylist_impact,UPPAbaby,UPPAbaby Minu V3 Stroller in Ada,UPPAbaby,UPPAbaby Minu V3 Stroller in Ada,Strollers,travel stroller,AUTO_CATEGORIZED,f,t,Babylist,70504,499.99,https://www.babylist.com/gp/uppababy-minu-v3-stroller/70504/2848467
cmqpibi4309t3dqwr36qaniir,babylist_impact,UPPAbaby,UPPAbaby Ridge V2 Stroller in Evelyn,UPPAbaby,UPPAbaby Ridge V2 Stroller in Evelyn,Strollers,jogging stroller,AUTO_CATEGORIZED,f,t,Babylist,79450,699.99,https://www.babylist.com/gp/uppababy-ridge-v2-stroller/79450/2839938
cmr6si02l00bl4ubxkkrkl4zv,impact_goodbuygear,UPPAbaby,"UPPAbaby VISTA Stroller, 2018, Pascal (Grey)",UPPAbaby,VISTA,Strollers,single-to-double stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,339.99,
cmqsnfij20250rfr67yywp1hi,impact_goodbuygear,UPPAbaby,"UPPAbaby VISTA V2 Stroller, 2023, Declan (Oat Melange)",UPPAbaby,VISTA V2,Strollers,single-to-double stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,429.99,
cmqsnh7x202norfr6rlfdbstr,impact_goodbuygear,UPPAbaby,"UPPAbaby Vista V3 Stroller, 2024, Jake (Charcoal)",UPPAbaby,Vista V3,Strollers,single-to-double stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,691.59,
cmqpibsly09wfdqwr1ensedgs,babylist_impact,UPPAbaby,"""UPPAbaby Vista V3 Stroller in Ada Size 16.3"""" x 25.7"""" x 33.8""""""",UPPAbaby,"""UPPAbaby Vista V3 Stroller in Ada Size 16.3"""" x 25.7"""" x 33.8""""""",Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,54909,999.99,https://www.babylist.com/gp/uppababy-vista-v3-stroller/54909/2848472
cmqpiby4309y6dqwrq9zxzn4y,babylist_impact,UPPAbaby,"""UPPAbaby Vista V3 Stroller & V3 Bassinet Bundle in Ada Size 16.3"""" x 25.7"""" x 33.8""""""",UPPAbaby,"""UPPAbaby Vista V3 Stroller & V3 Bassinet Bundle in Ada Size 16.3"""" x 25.7"""" x 33.8""""""",Strollers,single-to-double stroller,AUTO_CATEGORIZED,f,t,Babylist,55801,1279.98,https://www.babylist.com/gp/uppababy-vista-v3-stroller-v3-bassinet-bundle/55801/2934395
cmqpic23609zfdqwruy3wr5he,babylist_impact,Veer,Veer All-Terrain Cruiser,Veer,Veer All-Terrain Cruiser,Strollers,wagon,AUTO_CATEGORIZED,f,t,Babylist,16064,699,https://www.babylist.com/gp/veer-all-terrain-cruiser/16064/53959
cmqpic34i09zrdqwrgdpecy3w,babylist_impact,Veer,Veer Cruiser City,Veer,Veer Cruiser City,Strollers,wagon,AUTO_CATEGORIZED,f,t,Babylist,47021,799,https://www.babylist.com/gp/veer-cruiser-city/47021/1883285
cmqpicbsl0a2idqwr2taeq02a,babylist_impact,Veer,Veer Switch&Jog Jogging Stroller in Natural,Veer,Veer Switch&Jog Jogging Stroller in Natural,Strollers,jogging stroller,AUTO_CATEGORIZED,f,t,Babylist,75210,899,https://www.babylist.com/gp/veer-switch-jog-jogging-stroller/75210/2571246
cmqpicdci0a30dqwr7557si3g,babylist_impact,Veer,Veer Switch&Roll Stroller in Natural,Veer,Veer Switch&Roll Stroller in Natural,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,74090,949,https://www.babylist.com/gp/veer-switch-roll-stroller/74090/2571237
cmqsnc6zy014crfr6xbwkz6dg,impact_goodbuygear,Venice,"Venice Child Maverick Single To Double Stroller, Twilight",Venice,Child Maverick,Strollers,single-to-double stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,284.99,
cmqx4ked200eu3a8ujchiwf5e,shopify_macrobaby,WonderFold,"Wonderfold - L2 Double 2-Seater Stroller Wagon, Grey",WonderFold,L2 Double 2-Seater,Strollers,wagon,AUTO_CATEGORIZED,f,t,MacroBaby,7402829119547,799.99,https://www.macrobaby.com/products/wonderfold-l2-double-2-seater-stroller-wagon-grey?_j=taylormadebabyco.com
cmqx4kdrz00eo3a8u5l6qoets,shopify_macrobaby,WonderFold,WonderFold - L4 Quad Stroller Wagon (4 Seater) Grey,WonderFold,L4 Quad,Strollers,wagon,AUTO_CATEGORIZED,f,t,MacroBaby,7361326710843,949.99,https://www.macrobaby.com/products/wonderfold-l4-quad-stroller-wagon-4-seater-grey?_j=taylormadebabyco.com
cmqsnbfu700w0rfr69fzcll74,impact_goodbuygear,WonderFold,"Wonderfold S1 Utility Folding Wagon, Black",WonderFold,S1 Utility Folding Wagon,Strollers,wagon,AUTO_CATEGORIZED,f,t,GoodBuyGear,,79.41,
cmqsndoz501l0rfr6wbwwiess,impact_goodbuygear,WonderFold,"Wonderfold S3 Outdoor Utility Wagon, Red",WonderFold,S3 Outdoor Utility Wagon,Strollers,wagon,AUTO_CATEGORIZED,f,t,GoodBuyGear,,131.66,
cmqsn8l00000irfr67r7nxzrj,impact_goodbuygear,WonderFold,"Wonderfold S5 Convertible Utility Wagon, Black",WonderFold,S5 Convertible Utility Wagon,Strollers,wagon,AUTO_CATEGORIZED,f,t,GoodBuyGear,,249.99,
cmqsnd6cu01f9rfr6yi5ddco7,impact_goodbuygear,WonderFold,"Wonderfold Stroller Wagon Mittens, Large",WonderFold,"",Strollers,wagon,AUTO_CATEGORIZED,f,t,GoodBuyGear,,33.38,
cmqx4kc7j00e63a8u8c3emd92,shopify_macrobaby,WonderFold,"WonderFold - Volkswagon Special Edition Double Stroller Wagon (4 Seater), Bondi Blue",WonderFold,Volkswagon Special Edition Double,Strollers,wagon,AUTO_CATEGORIZED,f,t,MacroBaby,6887363182651,1499,https://www.macrobaby.com/products/wonderfold-volskwagon-special-wagon-stroller?_j=taylormadebabyco.com
cmr6scaup000f4ubxad3tr0dt,impact_goodbuygear,WonderFold,"Wonderfold VW4 Volkswagon Stroller Wagon, 2023, Bondi Blue",WonderFold,VW4 Volkswagon,Strollers,wagon,AUTO_CATEGORIZED,f,t,GoodBuyGear,,1124.99,
cmqsnd17601dorfr6y7v4t62g,impact_goodbuygear,WonderFold,"Wonderfold W2 Elite Pro Stroller Wagon, 2025, Jet Black",WonderFold,W2 Elite Pro,Strollers,wagon,AUTO_CATEGORIZED,f,t,GoodBuyGear,,355.58,
cmqx4kch500e93a8ump8bt77d,shopify_macrobaby,WonderFold,"WonderFold - W2 Luxe Double Stroller Wagon, Black",WonderFold,W2 Luxe Double,Strollers,wagon,AUTO_CATEGORIZED,f,t,MacroBaby,7068696412219,599.99,https://www.macrobaby.com/products/wonderfold-w2-luxe-double-stroller-wagon-black-1?_j=taylormadebabyco.com
cmqsn9jn400b0rfr6slxmiq6v,impact_goodbuygear,WonderFold,"Wonderfold W2 Luxe Multifunctional Double Stroller Wagon, 2024, Charcoal Gray",WonderFold,W2 Luxe Multifunctional Double,Strollers,wagon,AUTO_CATEGORIZED,f,t,GoodBuyGear,,423.35,
cmqsn931h005urfr644cu310s,impact_goodbuygear,WonderFold,"Wonderfold W2 Luxe Pro Double Stroller Wagon, 2 Seater, Jet Black",WonderFold,W2 Luxe Pro Double,Strollers,wagon,AUTO_CATEGORIZED,f,t,GoodBuyGear,,401.78,
cmqsn90d60050rfr6zd1ph68h,impact_goodbuygear,WonderFold,"Wonderfold W2 Original Multifunctional Double Stroller Wagon, Black, 2025",WonderFold,W2 Original Multifunctional Double,Strollers,wagon,AUTO_CATEGORIZED,f,t,GoodBuyGear,,275.99,
cmqx4ke3k00er3a8uaow8c0df,shopify_macrobaby,WonderFold,"Wonderfold - W4 Luxe Pro Quad Stroller For 4 Kids, Charcoal Gray",WonderFold,W4 Luxe Pro Quad,Strollers,wagon,AUTO_CATEGORIZED,f,t,MacroBaby,7363078881339,899,https://www.macrobaby.com/products/wonderfold-w4-luxe-pro-quad-stroller-for-4-kids-charcoal-gray?_j=taylormadebabyco.com
cmqsnbmhb00y3rfr60q4vzieo,impact_goodbuygear,WonderFold,"Wonderfold W4 Luxe Pro Stroller Wagon, 2025, Charcoal Gray",WonderFold,W4 Luxe Pro,Strollers,wagon,AUTO_CATEGORIZED,f,t,GoodBuyGear,,539.99,
cmqpid1g40aaldqwrrgenuyrs,babylist_impact,WonderFold Wagon,WonderFold Wagon L2 Double Stroller Wagon in Black,WonderFold Wagon,WonderFold Wagon L2 Double Stroller Wagon in Black,Strollers,wagon,AUTO_CATEGORIZED,f,t,Babylist,73053,799,https://www.babylist.com/gp/wonderfold-wagon-l2-double-stroller-wagon/73053/2426258
cmqpid1ys0aardqwrwtr1gofy,babylist_impact,WonderFold Wagon,WonderFold Wagon L4 Quad Stroller Wagon in Gray,WonderFold Wagon,WonderFold Wagon L4 Quad Stroller Wagon in Gray,Strollers,wagon,AUTO_CATEGORIZED,f,t,Babylist,73054,999,https://www.babylist.com/gp/wonderfold-wagon-l4-quad-stroller-wagon/73054/2426261
