id,provider,brand,title,tmbcCategory,productType,price,affiliateUrl,imageUrl,active_in_feed
cmr5bd3fd0000iulwjn7dltv3,babylist_impact,Bugaboo,Bugaboo Donkey Mono & Duo Car Seat Adapter (Maxi-Cosi / Nuna) - Donkey 3 / Donkey 5 Mono,Travel Systems & Adapters,car seat adapter,79.95,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbugaboo-donkey-mono-and-duo-adapter-for-turtle-one-maxi-cosi-car-seats%2F21895%2F762793&partnerpropertyid=7490466,https://images.ctfassets.net/50gzycvace50/2b97a684a9220a0ea4b9d7cd489c087dcc34bf36615a9b870215e1ee42498e6d/baee1681e5c48128e9cf6b1dbe4ae144/2b97a684a9220a0ea4b9d7cd489c087dcc34bf36615a9b870215e1ee42498e6d.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=1240&h=1240,t
cmqx4l44a00mu3a8us5kq1zcs,shopify_macrobaby,Bugaboo,Bugaboo - Donkey Twin Car Seat Adapter for Turtle/Nuna/Maxi-Cosi,Travel Systems & Adapters,stroller adapter,99.95,https://www.macrobaby.com/products/bugaboo-donkey-adapter-for-select-maxi-cosi-car-seats-twin?_j=taylormadebabyco.com,https://cdn.shopify.com/s/files/1/0325/7932/1915/files/bugaboo-donkey-adapter-for-select-maxi-cosi-car-seats-twin_image_1.jpg?v=1775084646,t
cmqphmu1y022cdqwri8hhxqpc,babylist_impact,Bugaboo,Bugaboo Dragonfly Adapter for Stand in Black,Travel Systems & Adapters,stroller adapter,39.95,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1556456&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbugaboo-dragonfly-adapter-for-bugaboo-stand%2F39934%2F1556456&intsrc=CATF_8981,https://images.ctfassets.net/50gzycvace50/ed54af29f678b4dea93fd91972535c93f3b4a5b866ce0dc20ca7d5f5083b257b/f7f0f391317997abf13c5aef80587991/ed54af29f678b4dea93fd91972535c93f3b4a5b866ce0dc20ca7d5f5083b257b.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,t
cmqx4l4n500n03a8u5ip6xbv8,shopify_macrobaby,Bugaboo,Bugaboo - Dragonfly Car Seat Adapter for Maxi Cosi/Cybex/Nuna,Travel Systems & Adapters,stroller adapter,69.95,https://www.macrobaby.com/products/bugaboo-dragonfly-car-seat-adapter-for-maxi-cosi-cybex-nuna?_j=taylormadebabyco.com,https://cdn.shopify.com/s/files/1/0325/7932/1915/files/bugaboo-dragonfly-car-seat-adapter-for-maxi-cosi-cybex-nuna_image_1.jpg?v=1775504091,t
cmqphmv44022odqwruvedrmyc,babylist_impact,Bugaboo,Bugaboo Dragonfly / Dragonfly Plus Car Seat Adapters,Travel Systems & Adapters,car seat adapter,69.95,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbugaboo-dragonfly-car-seat-adapters%2F39932%2F1556451&partnerpropertyid=7490466,https://images.ctfassets.net/50gzycvace50/5b5a546adba0afdb55488ea56539dc2d2dcf6150e279d0554a5c73e4f767aa1a/aed472d42a0a5e07a42795c00d748e81/5b5a546adba0afdb55488ea56539dc2d2dcf6150e279d0554a5c73e4f767aa1a.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=1240&h=1240,t
cmqphn6dz0266dqwrep9xl74m,babylist_impact,Bugaboo,Bugaboo Kangaroo Upper Newborn Adapter,Travel Systems & Adapters,stroller adapter,39,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2116007&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbugaboo-kangaroo-upper-newborn-adapter%2F56786%2F2116007&intsrc=CATF_8981,https://images.ctfassets.net/50gzycvace50/939762971eda740b30a9eb41101e1a38be786bb9790f95da0b3fa3c68a17a10d/f80f81a4604d1bbe6ca59f848b42343e/939762971eda740b30a9eb41101e1a38be786bb9790f95da0b3fa3c68a17a10d.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,t
cmqu9e1qx00296byeyj8mkby2,awin_anbbaby,Bumbleride,BUMBLERIDE Era Car Seat Adapter - Maxi Cosi / Cybex / Nuna / Clek,Travel Systems & Adapters,stroller adapter,45,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fbumbleride-era-car-seat-adapter-maxi-cosi-cybex-nuna-clek%3Fvariant%3D32372733050966,https://cdn.shopify.com/s/files/1/0030/3949/4244/files/bumbleride-era-car-seat-adapter-maxi-cosi-cybex-nuna-clekbummnce11anb-babyanb-baby-222352.jpg?v=1739541974,t
cmr2gpdem0009dm5jhmt4dkj8,manual_tmbc,Bumbleride,Bumbleride Era Car Seat Adapter (Maxi-Cosi / Cybex / Nuna / Clek),Travel Systems & Adapters,car seat adapter,,https://bumbleride.com/products/era-car-seat-adapter-maxi-cosi-cybex-nuna-clek,,t
cmqphnbgw027rdqwrna1lc2bb,babylist_impact,Bumbleride,Bumbleride Era Car Seat Adapter Maxi Cosi/Cybex/Nuna/Clek,Travel Systems & Adapters,infant car seat adapter,65,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2719370&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbumbleride-era-car-seat-adapter-maxi-cosi-cybex-nuna-clek%2F77689%2F2719370&intsrc=CATF_8981,https://images.ctfassets.net/50gzycvace50/0c32903414c3d1e946edd045f94d5496bcaff551977fb779d79856bc142480ab/606c821db684ff2df3119ee1d8f07a8c/0c32903414c3d1e946edd045f94d5496bcaff551977fb779d79856bc142480ab.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,t
cmqphngnk029cdqwrrldofntt,babylist_impact,Bumbleride,Bumbleride Indie/Speed Adapter,Travel Systems & Adapters,stroller adapter,65,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2719378&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbumbleride-indie-speed-adapter-maxi-cosi-nuna-cybex-clek%2F77691%2F2719378&intsrc=CATF_8981,https://images.ctfassets.net/50gzycvace50/47df9d796dc83be785b0dab16720dd590011c9d30f8a95ea6d1faa3f73cae648/cf8422e90dcb5b1d62405e775794a52b/47df9d796dc83be785b0dab16720dd590011c9d30f8a95ea6d1faa3f73cae648.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,t
cmqu9e22y002c6byesw2ihb6i,awin_anbbaby,Bumbleride,BUMBLERIDE Indie / Speed Adapter - Maxi Cosi / Nuna / Cybex / Clek,Travel Systems & Adapters,stroller adapter,49,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fbumbleride-indie-speed-adapter-maxi-cosi-nuna-cybex-clek%3Fvariant%3D32471624581206,https://cdn.shopify.com/s/files/1/0030/3949/4244/files/bumbleride-indie-speed-adapter-maxi-cosi-nuna-cybex-clekbummncl25banb-babyanb-baby-490556.jpg?v=1739542086,t
cmqu9e2ox002i6byecvzy7aq6,awin_anbbaby,Bumbleride,BUMBLERIDE Indie Twin Adapter SET – Maxi Cosi / Cybex / Nuna / Clek,Travel Systems & Adapters,stroller adapter,89,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fbumbleride-indie-twin-adapter-set-maxi-cosi-cybex-nuna-clek%3Fvariant%3D32471827382358,https://cdn.shopify.com/s/files/1/0030/3949/4244/files/bumbleride-indie-twin-adapter-set-maxi-cosi-cybex-nuna-clek-available-novemberbummnct04banb-babyanb-baby-346256.jpg?v=1739579886,t
cmqu9e2es002f6bye6juh9sk6,awin_anbbaby,Bumbleride,BUMBLERIDE Indie Twin Adapter Single – Maxi Cosi / Cybex / Clek / Nuna,Travel Systems & Adapters,stroller adapter,49,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Findie-twin-adapter-single-maxi-cosi-cybex-clek-nuna%3Fvariant%3D32471710302294,https://cdn.shopify.com/s/files/1/0030/3949/4244/files/bumbleride-indie-twin-adapter-single-maxi-cosi-cybex-clek-nunabummnct03banb-babyanb-baby-436075.jpg?v=1739542075,t
cmr2gpdjh000cdm5j11bh1j9r,manual_tmbc,Bumbleride,Bumbleride Indie Twin Car Seat Adapter (Maxi-Cosi / Cybex / Nuna / Clek),Travel Systems & Adapters,car seat adapter,,https://www.amazon.com/dp/B0DJ3F2N2W?tag=taylormadebab-20,,t
cmqphne97028ldqwrthlwd97h,babylist_impact,Bumbleride,"Bumbleride Indie Twin Car Seat Adapter, Set",Travel Systems & Adapters,infant car seat adapter,110,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2230680&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbumbleride-indie-twin-car-seat-adapter-set%2F65697%2F2230680&intsrc=CATF_8981,https://images.ctfassets.net/50gzycvace50/837e9b1d7c4d21cbba27ab0a7bbca940e0538fe626224a4317dc249b6ab9caaf/c268a69a27da764d7f2bd9fd62f772cb/837e9b1d7c4d21cbba27ab0a7bbca940e0538fe626224a4317dc249b6ab9caaf.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,t
cmqphneis028odqwrnrc6rxqo,babylist_impact,Bumbleride,"Bumbleride Indie Twin Car Seat Adapter, Single",Travel Systems & Adapters,infant car seat adapter,65,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2230678&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbumbleride-indie-twin-car-seat-adapter-single%2F65696%2F2230678&intsrc=CATF_8981,https://images.ctfassets.net/50gzycvace50/28201f43214b4ae56cb7e8f1b3ddf336376f6fbf395a153c0a3e610c97a971c0/fe0a753a4d8940d33de8f3daab68a769/28201f43214b4ae56cb7e8f1b3ddf336376f6fbf395a153c0a3e610c97a971c0.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,t
cmqu9ee7x00366byesb0hgpfh,awin_anbbaby,Bumbleride,Bumbleride Single Car Seat Adapter - Peg Perego,Travel Systems & Adapters,stroller adapter,49,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fbumbleride-single-car-seat-adapter-peg-perego%3Fvariant%3D33497797296214,https://cdn.shopify.com/s/files/1/0030/3949/4244/files/bumbleride-single-car-seat-adapter-peg-peregobumpeg15anb-babyanb-baby-692893.jpg?v=1739546744,t
cmqu9d7fa000l6byeirp8r0h5,awin_anbbaby,Bumbleride,BUMBLERIDE Single Stroller Car Seat Adapter - Graco / Chicco,Travel Systems & Adapters,stroller adapter,65,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fsingle-car-seat-adapter-graco-chicco%3Fvariant%3D16412288811108,https://cdn.shopify.com/s/files/1/0030/3949/4244/files/BUMBLERIDE_Single_Stroller_Car_Seat_Adapter_-_Graco_Chicco_Main.jpg?v=1742897079,t
cmqphnhg2029ldqwr3edq6hji,babylist_impact,Bumbleride,Bumbleride Single Stroller Car Seat Adapter (Graco / Chicco) - Era / Indie / Speed,Travel Systems & Adapters,car seat adapter,65,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fbumbleride-single-stroller-car-seat-adapter%2F37555%2F1398655&partnerpropertyid=7490466,https://images.ctfassets.net/50gzycvace50/4d7c3cd77de2ceb3144619ca1e31d1a8e1388f541758462dfb6d978d59d94c95/6b1308cd85c6610e2c4b99e018c335d9/4d7c3cd77de2ceb3144619ca1e31d1a8e1388f541758462dfb6d978d59d94c95.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=1240&h=1240,t
cmqphrmjk03kcdqwro8a8kkfz,babylist_impact,Chicco,"""Chicco Corso Flex Infant Car Seat Adapter/Basket in Black Size 17.8"""" x 16.8"""" x 10.5"""" | 100% Polyester""",Travel Systems & Adapters,infant car seat adapter,64.99,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1883190&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fchicco-corso-flex-infant-car-seat-adapter-basket%2F47009%2F1883190&intsrc=CATF_8981,https://images.ctfassets.net/50gzycvace50/06b65bf1a81fe0a670282b31b04755353eed318e7980afcd1de9e5b5d6d7ae63/214af0863ad193b4e524aa2447722b26/06b65bf1a81fe0a670282b31b04755353eed318e7980afcd1de9e5b5d6d7ae63.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,t
cmqu9ep9m00466byeweto80k8,awin_anbbaby,Clek,Clek Liing / Liingo Car Seat Adapter for UPPAbaby Vista & Cruz - Black,Travel Systems & Adapters,stroller adapter,39.99,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fclek-liing-liingo-car-seat-adapter-for-uppababy-vista-cruz%3Fvariant%3D39384441520214,https://cdn.shopify.com/s/files/1/0030/3949/4244/files/clek-liing-liingo-car-seat-adapter-for-uppababy-vista-cruzcleaxlcsaubanb-babyanb-baby-346185.jpg?v=1739548980,t
cmqphu4pt04cidqwr8om9j52k,babylist_impact,Cybex,Cybex Adapter CS Eezy S Line,Travel Systems & Adapters,stroller adapter,49.95,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=283295&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-adapter-cs-eezy-s-line%2F15476%2F283295&intsrc=CATF_8981,https://images.ctfassets.net/50gzycvace50/799961b21d8ce4d5055b95757d188e4111cd61fc9ce2311ff7029996e6433d0e/c957327bd7249913489db8b00cc49f3c/799961b21d8ce4d5055b95757d188e4111cd61fc9ce2311ff7029996e6433d0e.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,t
cmqu9f3tj004c6byemoodn39n,awin_anbbaby,Cybex,Cybex Avi Jogging Stroller Car Seat Adapter,Travel Systems & Adapters,stroller adapter,49.95,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fcybex-avi-jogging-stroller-car-seat-adapter%3Fvariant%3D39495029817430,https://cdn.shopify.com/s/files/1/0030/3949/4244/files/Cybex_Avi_Jogging_Stroller_Car_Seat_Adapter_Main.jpg?v=1739581076,t
cmqu9e78p002l6byeychygg4t,awin_anbbaby,Cybex,"Cybex Gazelle S Car Seat Adapter for Graco, Chicco, and Peg Perego",Travel Systems & Adapters,stroller adapter,79.95,https://www.awin1.com/cread.php?awinmid=75150&awinaffid=2588613&ued=https%3A%2F%2Fwww.anbbaby.com%2Fproducts%2Fcybex-gazelle-s-graco-chicco-peg-perego-adapter%3Fvariant%3D33374978408534,https://cdn.shopify.com/s/files/1/0030/3949/4244/files/cybex-gazelle-s-graco-chiccopeg-perego-adaptercyb520003841anb-babyanb-baby-769048.jpg?v=1739579968,t
cmqphuquo04jfdqwr87j3s6ev,babylist_impact,Cybex,Cybex Gazelle S Infant Car Seat Adapter (Graco / Chicco / Peg Perego),Travel Systems & Adapters,car seat adapter,79.95,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-gazelle-s-infant-car-seat-adapter%2F26553%2F851066&partnerpropertyid=7490466,https://images.ctfassets.net/50gzycvace50/6e70e69952b98fc22b2e5868d4d06bc1a4a32130b4d0eb0ae4c0ae2a3303a436/5c16c602ba82cccdc0a38e5d579e2bfa/6e70e69952b98fc22b2e5868d4d06bc1a4a32130b4d0eb0ae4c0ae2a3303a436.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=1240&h=1240,t
cmqphur3x04jidqwrpdmmy7xx,babylist_impact,Cybex,Cybex Gazelle S Infant Car Seat Adapter in Britax,Travel Systems & Adapters,infant car seat adapter,79.95,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1262649&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-gazelle-s-infant-car-seat-adapter%2F26553%2F1262649&intsrc=CATF_8981,https://images.ctfassets.net/50gzycvace50/e6a570711ab50c554a2c00472259a1c248ea4158db46ace97d053cf026440fd6/f601fe4e7fa6eb6854e883bdd98f06dc/e6a570711ab50c554a2c00472259a1c248ea4158db46ace97d053cf026440fd6.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,t
cmqphurdj04jldqwrs6jnmfep,babylist_impact,Cybex,Cybex Gazelle S Infant Car Seat Adapter in Cybex/Maxi Cosi/Nuna Cybex/Maxi Cosi/Nuna/Clek,Travel Systems & Adapters,infant car seat adapter,79.95,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1262650&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-gazelle-s-infant-car-seat-adapter%2F26553%2F1262650&intsrc=CATF_8981,https://images.ctfassets.net/50gzycvace50/816bdda2ce2e51cd7d0339f2891decbee65417d858f4c346ac56a6682e4fa982/0e22d002330aabe26be289285877a87e/816bdda2ce2e51cd7d0339f2891decbee65417d858f4c346ac56a6682e4fa982.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,t
cmqx4jyi0009x3a8u3pz8n601,shopify_macrobaby,Cybex,Cybex - Gold Gazelle S Stroller Car Seat Adapter for Graco/Chicco/Peg Perego,Travel Systems & Adapters,stroller adapter,79.95,https://www.macrobaby.com/products/cybex-gold-gazelle-s-stroller-car-seat-adapter-for-graco-chicco-peg-perego?_j=taylormadebabyco.com,https://cdn.shopify.com/s/files/1/0325/7932/1915/files/cybex-gold-gazelle-s-stroller-car-seat-adapter-for-graco-chicco-peg-perego_image_1.jpg?v=1769216268,t
cmqphuwe804l6dqwr29cx3mob,babylist_impact,Cybex,Cybex LEMO 2 Adapter Set in Light Grey,Travel Systems & Adapters,stroller adapter,49.95,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1511420&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-lemo-2-adapter-set%2F38584%2F1511420&intsrc=CATF_8981,https://images.ctfassets.net/50gzycvace50/45cf2b4a49b6a4f700c4b4d109d8882209ca1810dbc494dbcc02ffe27b5d3241/9f725f261c5edaa2e4ed9f626c92611b/45cf2b4a49b6a4f700c4b4d109d8882209ca1810dbc494dbcc02ffe27b5d3241.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,t
cmrdwva7l00047tmanrwp2cc8,manual_tmbc,CYBEX,CYBEX Platinum Comfort Collection,Travel Systems & Adapters,Travel Systems & Adapters,,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-priam-comfort-stroller%2F82563%2F3045817&partnerpropertyid=7490466,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTRlvjyjGBxUOs4XJt5NtcCNmh7V1OGzHtM3rPYfnK_Ng&s=10,t
cmrdwvb3i000l7tmas5n0e5so,manual_tmbc,CYBEX,CYBEX Platinum Fold Lux Carry Cot Collection,Travel Systems & Adapters,Travel Systems & Adapters,,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fcybex-priam-fold-lux-carry-cot%2F82591%2F3208391&partnerpropertyid=7490466,https://cdn.shopify.com/s/files/1/1149/0150/files/Main_Blog_Image_30_283f6e69-b646-454c-ab83-43cfc84b2655.jpg?v=1775088952,t
cmqx6mbr3002x3ld4xvkjvwj5,shopify_macrobaby,DFY,DFY - R1 Car Seat Adapters Black,Travel Systems & Adapters,stroller adapter,45,https://www.macrobaby.com/products/dfy-r1-car-seat-adapters-black?_j=taylormadebabyco.com,https://cdn.shopify.com/s/files/1/0325/7932/1915/files/dfy-r1-car-seat-adapters-black_image_1.jpg?v=1777919929,t
cmqphxldx05fidqwr1gqztzuy,babylist_impact,DFY,DFY R1 Car Seat Adapters in Black,Travel Systems & Adapters,stroller adapter,45,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2473753&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fdfy-r1-car-seat-adapters%2F74210%2F2473753&intsrc=CATF_8981,https://images.ctfassets.net/50gzycvace50/ca70d8586d933ba7709d752de5d7bb9679da9e846c2733bab70aa57cd7bab668/ccfe9c396646fa33a7426006e9591f51/ca70d8586d933ba7709d752de5d7bb9679da9e846c2733bab70aa57cd7bab668.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,t
cmqx6m59m002c3ld4u0q96cnf,shopify_macrobaby,Ergobaby,"Metro 3 Car Seat Adapter, Nuna, Cybex, & Maxi-Cosi",Travel Systems & Adapters,stroller adapter,40,https://www.macrobaby.com/products/ergobaby-metro-3-car-seat-adapter?_j=taylormadebabyco.com,https://cdn.shopify.com/s/files/1/0325/7932/1915/files/ergobaby-metro-3-car-seat-adapter_image_1.jpg?v=1778861612,t
cmqpi1bzj06lodqwrm41ea2yx,babylist_impact,Frida Mom,Frida Mom Colostrum Collection Pump Adapter Set,Travel Systems & Adapters,stroller adapter,15.99,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=3055656&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Ffrida-mom-colostrum-collection-pump-adapter-set%2F81341%2F3055656&intsrc=CATF_8981,https://images.ctfassets.net/50gzycvace50/3f402a2a0ef3b3702392625bf105671a1f2d3117f736c8c681ff94bf2dfa7665/0d73c6d51e70a35d52afa6f73c44add6/3f402a2a0ef3b3702392625bf105671a1f2d3117f736c8c681ff94bf2dfa7665.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,t
cmqpi2d4f06x9dqwr2ykbs229,babylist_impact,Graco,Graco GoMax Infant Car Seat Base in Black,Travel Systems & Adapters,stroller adapter,119.99,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2341260&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fgraco-gomax-infant-car-seat-base%2F70482%2F2341260&intsrc=CATF_8981,https://images.ctfassets.net/50gzycvace50/9243edbbe8cf04c59852fd00419ff2776f473ca7de8a0a066a245ce2e6f186e9/e9061a07ad62273092148f7cf6fada32/9243edbbe8cf04c59852fd00419ff2776f473ca7de8a0a066a245ce2e6f186e9.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,t
cmqpi75pi08fxdqwry7a6ebdm,babylist_impact,Inglesina,Inglesina Quid³ Car Seat Adapter,Travel Systems & Adapters,infant car seat adapter,49,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2514367&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Finglesina-quid-car-seat-adapter%2F74834%2F2514367&intsrc=CATF_8981,https://images.ctfassets.net/50gzycvace50/a045ecc99ba99733b3dc2f5c32606e92a57fb7f643fb39077b96c367b2b49df9/5e3607978b666bda36699acfdc39c919/a045ecc99ba99733b3dc2f5c32606e92a57fb7f643fb39077b96c367b2b49df9.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,t
cmqx6m0y2001x3ld4uhbjvbro,shopify_macrobaby,Inglesina,Inglesina - Quid³ Stroller Car Seat Adapter,Travel Systems & Adapters,stroller adapter,49,https://www.macrobaby.com/products/inglesina-quid-stroller-car-seat-adapter?_j=taylormadebabyco.com,https://cdn.shopify.com/s/files/1/0325/7932/1915/files/inglesina-quid-stroller-car-seat-adapter_image_1.jpg?v=1776189699,t
cmqpi93w0091xdqwr969lc658,babylist_impact,Joie,Joie ICS Car Seat Adapter for Mockingbird Stroller,Travel Systems & Adapters,car seat adapter,29.99,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fjoie-ics-adaptor-for-mockingbird-stroller%2F74113%2F2460584&partnerpropertyid=7490466,https://images.ctfassets.net/50gzycvace50/1710389b838066819c2b2e9daddb6ef4e2d7250a707304614a395d472e1948db/fb5d8e6cc2710191ba0f5adc96748de1/1710389b838066819c2b2e9daddb6ef4e2d7250a707304614a395d472e1948db.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=1240&h=1240,t
cmqx4kp1z00i63a8up27bojna,shopify_macrobaby,Joolz,Joolz - Aer² Car Seat Adapter Set,Travel Systems & Adapters,stroller adapter,59.99,https://www.macrobaby.com/products/joolz-aer-car-seat-adapter-set?_j=taylormadebabyco.com,https://cdn.shopify.com/s/files/1/0325/7932/1915/files/joolz-aer-car-seat-adapter-set_image_1.jpg?v=1776097346,t
cmqx4kuhi00ju3a8u15a8k2lm,shopify_macrobaby,Joolz,Joolz - Aer+ Car Seat Adapters,Travel Systems & Adapters,stroller adapter,49.99,https://www.macrobaby.com/products/joolz-aer-car-seat-adapters?_j=taylormadebabyco.com,https://cdn.shopify.com/s/files/1/0325/7932/1915/files/joolz-aer-car-seat-adapters_image_1.jpg?v=1775243080,t
cmqx4ks2t00j33a8ur3fl940z,shopify_macrobaby,Joolz,Joolz - Hub2 Car Seat Adapter Set,Travel Systems & Adapters,stroller adapter,59.99,https://www.macrobaby.com/products/joolz-hub2-car-seat-adapter-set?_j=taylormadebabyco.com,https://cdn.shopify.com/s/files/1/0325/7932/1915/files/joolz-hub2-car-seat-adapter-set_image_1.jpg?v=1773160713,t
cmqpi9wmf09b0dqwrvzz3mfb5,babylist_impact,Joolz,Joolz Hub2 car seat adapter set in Black,Travel Systems & Adapters,infant car seat adapter,59.99,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2402313&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fjoolz-hub2-car-seat-adapter-set%2F72244%2F2402313&intsrc=CATF_8981,https://images.ctfassets.net/50gzycvace50/7503f33e528bd51848c89b0aecaba2ab8ad21e2a97a9e2ac1f9360835bf8e968/658755c05e9d777b36d8e0528e225e5a/7503f33e528bd51848c89b0aecaba2ab8ad21e2a97a9e2ac1f9360835bf8e968.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,t
cmqpi9wwe09b3dqwrv5rn5png,babylist_impact,Joolz,Joolz Hub2 cot height adapter set in Black,Travel Systems & Adapters,stroller adapter,39.99,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2402315&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fjoolz-hub2-cot-height-adapter-set%2F72246%2F2402315&intsrc=CATF_8981,https://images.ctfassets.net/50gzycvace50/0530cbbdc2f3b374bbf8312c5a8b1b9e231f550d48e57990e6fe049760c8e871/9465cd8e6cc56d7ddec76b994a62384c/0530cbbdc2f3b374bbf8312c5a8b1b9e231f550d48e57990e6fe049760c8e871.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,t
cmqpijvxa0cf3dqwr9pbiru4b,babylist_impact,Larktale,"Larktale Car Seat Adapter in Black Maxi Cosi, Clek & Nuna - Caravan - Black",Travel Systems & Adapters,infant car seat adapter,59.99,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1748741&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Flarktale-car-seat-adapter-maxi-cosi-clek-nuna-caravan%2F45463%2F1748741&intsrc=CATF_8981,https://images.ctfassets.net/50gzycvace50/6f70e7b3fe63216da145530a8ca6804020a891ba7ad0cc42796c77a3ebf503b0/afe2108db604ed5f68e13a251d33f7af/6f70e7b3fe63216da145530a8ca6804020a891ba7ad0cc42796c77a3ebf503b0.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,t
